filename,start,end,category,gender,is_valid,From
q-6-7dbfeee40f58395ae0e7bc3c52bb49fa-20200916-194705-1600260425.1098735_1.wav,'00.10','00.20',normal,,FALSE,Earth
q-6-7dbfeee40f58395ae0e7bc3c52bb49fa-20200916-194705-1600260425.1098735_2.wav,'00.20','00.30',normal,,FALSE,Earth
q-6-7dbfeee40f58395ae0e7bc3c52bb49fa-20200916-194705-1600260425.1098735_3.wav,'00.30','00.40',normal,,FALSE,Earth
q-6-7dbfeee40f58395ae0e7bc3c52bb49fa-20200916-194705-1600260425.1098735_4.wav,'00.40','00.50',normal,,FALSE,Earth
q-6-7dbfeee40f58395ae0e7bc3c52bb49fa-20200916-194705-1600260425.1098735_5.wav,'00.50','01.00',normal,,FALSE,Earth
q-6-7dbfeee40f58395ae0e7bc3c52bb49fa-20200916-194705-1600260425.1098735_6.wav,'01.00','01.10',normal,,FALSE,Earth
q-6-7dbfeee40f58395ae0e7bc3c52bb49fa-20200916-194705-1600260425.1098735_7.wav,'01.10','01.20',normal,,FALSE,Earth
q-6-7dbfeee40f58395ae0e7bc3c52bb49fa-20200916-194705-1600260425.1098735_8.wav,'01.20','01.30',normal,,FALSE,Earth
q-6-7dbfeee40f58395ae0e7bc3c52bb49fa-20200916-194705-1600260425.1098735_9.wav,'01.30','01.40',normal,,FALSE,Earth
q-6-7dbfeee40f58395ae0e7bc3c52bb49fa-20200916-194705-1600260425.1098735_10.wav,'01.40','01.50',normal,,FALSE,Earth
q-6-7dbfeee40f58395ae0e7bc3c52bb49fa-20200916-194705-1600260425.1098735_11.wav,'01.50','02.00',normal,,FALSE,Earth
q-6-7dbfeee40f58395ae0e7bc3c52bb49fa-20200916-194705-1600260425.1098735_12.wav,'02.00','02.10',sad,,FALSE,Earth
q-6-7dbfeee40f58395ae0e7bc3c52bb49fa-20200916-194705-1600260425.1098735_13.wav,'02.10','02.20',sad,,FALSE,Earth
q-6-7dbfeee40f58395ae0e7bc3c52bb49fa-20200916-194705-1600260425.1098735_14.wav,'02.20','02.30',sad,,FALSE,Earth
q-6-7dbfeee40f58395ae0e7bc3c52bb49fa-20200916-194705-1600260425.1098735_15.wav,'02.30','02.40',sad,,FALSE,Earth
q-6-7dbfeee40f58395ae0e7bc3c52bb49fa-20200916-194705-1600260425.1098735_16.wav,'02.40','02.50',sobbing,,FALSE,Earth
q-6-7dbfeee40f58395ae0e7bc3c52bb49fa-20200916-194705-1600260425.1098735_17.wav,'02.50','03.00',sad,,FALSE,Earth
q-6-7dbfeee40f58395ae0e7bc3c52bb49fa-20200916-194705-1600260425.1098735_18.wav,'03.00','03.10',sad,,FALSE,Earth
q-6-7dbfeee40f58395ae0e7bc3c52bb49fa-20200916-194705-1600260425.1098735_19.wav,'03.10','03.20',sad,,FALSE,Earth
q-6-7dbfeee40f58395ae0e7bc3c52bb49fa-20200916-194705-1600260425.1098735_20.wav,'03.20','03.30',sad,,FALSE,Earth
q-6-7dbfeee40f58395ae0e7bc3c52bb49fa-20200916-194705-1600260425.1098735_21.wav,'03.30','03.40',normal,,FALSE,Earth
q-6-7dbfeee40f58395ae0e7bc3c52bb49fa-20200916-194705-1600260425.1098735_22.wav,'03.40','03.50',normal,,FALSE,Earth
q-6-7dbfeee40f58395ae0e7bc3c52bb49fa-20200916-194705-1600260425.1098735_23.wav,'03.50','04.00',normal,,FALSE,Earth
q-6-7dbfeee40f58395ae0e7bc3c52bb49fa-20200916-194705-1600260425.1098735_24.wav,'04.00','04.10',normal,,FALSE,Earth
q-6-7dbfeee40f58395ae0e7bc3c52bb49fa-20200916-194705-1600260425.1098735_25.wav,'04.10','04.20',normal,,FALSE,Earth
q-6-7dbfeee40f58395ae0e7bc3c52bb49fa-20200916-194705-1600260425.1098735_26.wav,'04.20','04.30',normal,,FALSE,Earth
q-6-7dbfeee40f58395ae0e7bc3c52bb49fa-20200916-194705-1600260425.1098735_27.wav,'04.30','04.40',sobbing,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_0.wav,'00.00','00.10',sad,f,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_1.wav,'00.10','00.20',sad,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_2.wav,'00.20','00.30',sad,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_3.wav,'00.30','00.40',sad,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_4.wav,'00.40','00.50',sad,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_5.wav,'00.50','01.00',sad,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_6.wav,'01.00','01.10',sobbing,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_7.wav,'01.10','01.20',sobbing,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_8.wav,'01.20','01.30',sobbing,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_9.wav,'01.30','01.40',sobbing,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_10.wav,'01.40','01.50',sobbing,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_11.wav,'01.50','02.00',sobbing,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_12.wav,'02.00','02.10',normal,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_13.wav,'02.10','02.20',sad,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_14.wav,'02.20','02.30',sad,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_15.wav,'02.30','02.40',sad,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_16.wav,'02.40','02.50',normal,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_17.wav,'02.50','03.00',normal,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_18.wav,'03.00','03.10',sobbing,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_19.wav,'03.10','03.20',sobbing,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_20.wav,'03.20','03.30',sobbing,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_21.wav,'03.30','03.40',sobbing,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_22.wav,'03.40','03.50',sad,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_23.wav,'03.50','04.00',sad,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_24.wav,'04.00','04.10',sobbing,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_25.wav,'04.10','04.20',sobbing,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_26.wav,'04.20','04.30',sobbing,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_27.wav,'04.30','04.40',sobbing,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_28.wav,'04.40','04.50',sobbing,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_29.wav,'04.50','05.00',sobbing,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_30.wav,'05.00','05.10',sobbing,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_31.wav,'05.10','05.20',sobbing,,FALSE,Earth
q-6-7dcacd4a32b1283f4e688df3e7fa34bb-20200504-123224-1588570344.649509_32.wav,'05.20','05.30',sobbing,,FALSE,Earth
q-6-7dcce0572b55c03a323fe6515f1fece7-20200610-143904-1591774744.782308_0.wav,'00.00','00.10',sad,m,FALSE,Earth
q-6-7dcce0572b55c03a323fe6515f1fece7-20200610-143904-1591774744.782308_1.wav,'00.10','00.20',sad,,FALSE,Earth
q-6-7dcce0572b55c03a323fe6515f1fece7-20200610-143904-1591774744.782308_2.wav,'00.20','00.30',sad,,FALSE,Earth
q-6-7dcce0572b55c03a323fe6515f1fece7-20200610-143904-1591774744.782308_3.wav,'00.30','00.40',sad,,FALSE,Earth
q-6-7dcce0572b55c03a323fe6515f1fece7-20200610-143904-1591774744.782308_4.wav,'00.40','00.50',sad,,FALSE,Earth
q-6-7dcce0572b55c03a323fe6515f1fece7-20200610-143904-1591774744.782308_5.wav,'00.50','01.00',sad,,FALSE,Earth
q-6-7dcce0572b55c03a323fe6515f1fece7-20200610-143904-1591774744.782308_6.wav,'01.00','01.10',sad,,FALSE,Earth
q-6-7dcce0572b55c03a323fe6515f1fece7-20200610-143904-1591774744.782308_7.wav,'01.10','01.20',sad,,FALSE,Earth
q-6-7dcce0572b55c03a323fe6515f1fece7-20200610-143904-1591774744.782308_8.wav,'01.20','01.30',sad,,FALSE,Earth
q-6-7dcce0572b55c03a323fe6515f1fece7-20200610-143904-1591774744.782308_9.wav,'01.30','01.40',sad,,FALSE,Earth
q-6-7dcce0572b55c03a323fe6515f1fece7-20200610-143904-1591774744.782308_10.wav,'01.40','01.50',sad,,FALSE,Earth
q-6-7dcce0572b55c03a323fe6515f1fece7-20200610-143904-1591774744.782308_11.wav,'01.50','02.00',sad,,FALSE,Earth
q-6-7dcce0572b55c03a323fe6515f1fece7-20200610-143904-1591774744.782308_12.wav,'02.00','02.10',sad,,FALSE,Earth
q-6-7dcce0572b55c03a323fe6515f1fece7-20200610-143904-1591774744.782308_13.wav,'02.10','02.20',sad,,FALSE,Earth
q-6-7dcce0572b55c03a323fe6515f1fece7-20200610-143904-1591774744.782308_14.wav,'02.20','02.30',sad,,FALSE,Earth
q-6-7dcce0572b55c03a323fe6515f1fece7-20200610-143904-1591774744.782308_15.wav,'02.30','02.40',sad,,FALSE,Earth
q-6-7dcce0572b55c03a323fe6515f1fece7-20200610-143904-1591774744.782308_16.wav,'02.40','02.50',sad,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_0.wav,'00.00','00.10',sobbing,m,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_1.wav,'00.10','00.20',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_2.wav,'00.20','00.30',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_3.wav,'00.30','00.40',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_4.wav,'00.40','00.50',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_5.wav,'00.50','01.00',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_6.wav,'01.00','01.10',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_7.wav,'01.10','01.20',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_8.wav,'01.20','01.30',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_9.wav,'01.30','01.40',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_10.wav,'01.40','01.50',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_11.wav,'01.50','02.00',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_12.wav,'02.00','02.10',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_13.wav,'02.10','02.20',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_14.wav,'02.20','02.30',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_15.wav,'02.30','02.40',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_16.wav,'02.40','02.50',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_17.wav,'02.50','03.00',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_18.wav,'03.00','03.10',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_19.wav,'03.10','03.20',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_20.wav,'03.20','03.30',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_21.wav,'03.30','03.40',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_22.wav,'03.40','03.50',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_23.wav,'03.50','04.00',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_24.wav,'04.00','04.10',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_25.wav,'04.10','04.20',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_26.wav,'04.20','04.30',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_27.wav,'04.30','04.40',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_28.wav,'04.40','04.50',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_29.wav,'04.50','05.00',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_30.wav,'05.00','05.10',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_31.wav,'05.10','05.20',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_32.wav,'05.20','05.30',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_33.wav,'05.30','05.40',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_34.wav,'05.40','05.50',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_35.wav,'05.50','06.00',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_36.wav,'06.00','06.10',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_37.wav,'06.10','06.20',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_38.wav,'06.20','06.30',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_39.wav,'06.30','06.40',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_40.wav,'06.40','06.50',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_41.wav,'06.50','07.00',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_42.wav,'07.00','07.10',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_43.wav,'07.10','07.20',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_44.wav,'07.20','07.30',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_45.wav,'07.30','07.40',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_46.wav,'07.40','07.50',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_47.wav,'07.50','08.00',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_48.wav,'08.00','08.10',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_49.wav,'08.10','08.20',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_50.wav,'08.20','08.30',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_51.wav,'08.30','08.40',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_52.wav,'08.40','08.50',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_53.wav,'08.50','09.00',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_54.wav,'09.00','09.10',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_55.wav,'09.10','09.20',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_56.wav,'09.20','09.30',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_57.wav,'09.30','09.40',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_58.wav,'09.40','09.50',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_59.wav,'09.50','10.00',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_60.wav,'10.00','10.10',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_61.wav,'10.10','10.20',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_62.wav,'10.20','10.30',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_63.wav,'10.30','10.40',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_64.wav,'10.40','10.50',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_65.wav,'10.50','11.00',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_66.wav,'11.00','11.10',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_67.wav,'11.10','11.20',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_68.wav,'11.20','11.30',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_69.wav,'11.30','11.40',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_70.wav,'11.40','11.50',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_71.wav,'11.50','12.00',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_72.wav,'12.00','12.10',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_73.wav,'12.10','12.20',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_74.wav,'12.20','12.30',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_75.wav,'12.30','12.40',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_76.wav,'12.40','12.50',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_77.wav,'12.50','13.00',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_78.wav,'13.00','13.10',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_79.wav,'13.10','13.20',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_80.wav,'13.20','13.30',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_81.wav,'13.30','13.40',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_82.wav,'13.40','13.50',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_83.wav,'13.50','14.00',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_84.wav,'14.00','14.10',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_85.wav,'14.10','14.20',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_86.wav,'14.20','14.30',sobbing,,FALSE,Earth
q-6-7dd23f1b2238413cdbe664d1d339fbc5-20200926-081111-1601082671.1129938_87.wav,'14.30','14.40',sobbing,,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_0.wav,'00.00','00.10',normal,f,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_1.wav,'00.10','00.20',normal,,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_2.wav,'00.20','00.30',normal,,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_3.wav,'00.30','00.40',normal,,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_4.wav,'00.40','00.50',normal,,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_5.wav,'00.50','01.00',normal,,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_6.wav,'01.00','01.10',normal,,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_7.wav,'01.10','01.20',normal,,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_8.wav,'01.20','01.30',normal,,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_9.wav,'01.30','01.40',normal,,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_10.wav,'01.40','01.50',normal,,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_11.wav,'01.50','02.00',normal,,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_12.wav,'02.00','02.10',normal,,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_13.wav,'02.10','02.20',normal,,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_14.wav,'02.20','02.30',normal,,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_15.wav,'02.30','02.40',normal,,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_16.wav,'02.40','02.50',normal,,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_17.wav,'02.50','03.00',normal,,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_18.wav,'03.00','03.10',normal,,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_19.wav,'03.10','03.20',normal,,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_20.wav,'03.20','03.30',normal,,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_21.wav,'03.30','03.40',normal,,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_22.wav,'03.40','03.50',normal,,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_23.wav,'03.50','04.00',normal,,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_24.wav,'04.00','04.10',normal,,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_25.wav,'04.10','04.20',normal,,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_26.wav,'04.20','04.30',normal,,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_27.wav,'04.30','04.40',sobbing,,FALSE,Earth
q-6-7ddb20f16b10b974b3e481782a72d28b-20200628-222344-1593357824.846130_28.wav,'04.40','04.50',sobbing,,FALSE,Earth
